ID,NODE_MINUTES,NODES,EXECUTIONSTART,SHOTS,RESENTSHOTS,RESTART,SCNAME,NTHREADS,NCPU,ATTR01,ATTR02,ATTR03,ATTR04,ATTR05,ATTR06,ATTR07,ATTR08,ATTR09,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20,ATTR21,ATTR22,ATTR23,ATTR24,ATTR25,ATTR26,ATTR27,ATTR28,ATTR29,ATTR20,ATTR31,ATTR32,ATTR33,ATTR34,ATTR35,ATTR36,ATTR37,ATTR38,ATTR39,ATTR30,ATTR31,ATTR32
377402521,240,4,7/30/2018 2:50,66,0,F,center_13,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.837,0,0,0,34,0,0,0,0,0,0,0,594726,6104222269,399,6,2389,0,0,0,0,0
377731956,1354,8,7/30/2018 2:50,142,0,F,center_2,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.719,0,0,0,119,0,0,0,0,0,0,0,1517877,12410308001,219,8,1750,0,0,0,0,0
377464802,288,8,7/30/2018 2:50,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.824,0,0,0,53,0,0,0,0,0,0,0,2802333,26779121090,390,6,2335,0,0,0,0,0
377464797,239,8,7/30/2018 2:51,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.809,0,0,0,53,0,0,0,0,0,0,0,2911351,27820650659,390,6,2335,0,0,0,0,0
377731957,886,8,7/30/2018 2:51,190,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.792,0,0,0,119,0,0,0,0,0,0,0,2086491,17059610099,219,8,1750,0,0,0,0,0
375556441,5492,8,7/30/2018 2:52,32,0,F,center_12,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,343.603,0,0,0,86,0,0,0,0,0,0,0,8743603,1.06007E+11,471,6,2821,0,0,0,0,0
375556446,5539,8,7/30/2018 2:52,32,0,F,center_12,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,348.606,0,0,0,86,0,0,0,0,0,0,0,8743603,1.06007E+11,471,6,2821,0,0,0,0,0
375556445,5291,8,7/30/2018 2:52,32,0,F,center_12,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,344.717,0,0,0,86,0,0,0,0,0,0,0,8743603,1.06007E+11,471,6,2821,0,0,0,0,0
377753247,11065,8,7/30/2018 2:52,443,0,F,center_1,1,2,?,?,?,?,?,0,?,0,0,1595,0,0,0,0,0,0,224,224,0,258,180.568,0,0,0,62,0,0,0,0,0,0,0,2174548,9585293262,22,24,513,0,0,0,0,0
377464807,287,8,7/30/2018 2:53,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.817,0,0,0,53,0,0,0,0,0,0,0,2522168,24102282723,390,6,2335,0,0,0,0,0
377464812,222,8,7/30/2018 2:53,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.824,0,0,0,53,0,0,0,0,0,0,0,2874795,27471684567,390,6,2335,0,0,0,0,0
377731958,775,8,7/30/2018 2:54,153,0,F,center_10,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.752,0,0,0,119,0,0,0,0,0,0,0,1962166,16042776592,219,8,1750,0,0,0,0,0
377464817,657,8,7/30/2018 2:54,64,0,F,center_3,1,4,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.815,0,0,0,53,0,0,0,0,0,0,0,3055086,29193966452,390,6,2335,0,0,0,0,0
375556444,5180,8,7/30/2018 2:54,32,0,F,center_12,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,342.768,0,0,0,86,0,0,0,0,0,0,0,8743603,1.06007E+11,471,6,2821,0,0,0,0,0
377644175,1182,4,7/30/2018 2:54,75,0,F,center_4,1,2,?,?,?,?,tamnone,0,?,18,0,1843,0,0,0,0,0,0,224,192,0,218,20.647,0,0,0,38,0,0,0,0,0,0,0,5736338,64430951890,417,6,2501,0,0,0,0,0
377402525,247,4,7/30/2018 2:54,66,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.635,0,0,0,34,0,0,0,0,0,0,0,577320,5925981126,399,6,2389,0,0,0,0,0
377540022,895,16,7/30/2018 2:54,323,0,F,center_12,1,4,?,?,?,?,?,21,?,0,0,2061,0,0,0,0,0,0,192,160,0,310,35.103,0,0,0,106,0,0,0,0,0,0,0,4281820,21648782655,121,10,1201,0,0,0,0,0
377402591,419,4,7/30/2018 2:55,105,0,F,center_9,1,2,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.461,0,0,0,34,0,0,0,0,0,0,0,2038322,20921859440,399,6,2389,0,0,0,0,0
375556442,5089,8,7/30/2018 2:56,32,0,F,center_12,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,349.93,0,0,0,86,0,0,0,0,0,0,0,8743603,1.06007E+11,471,6,2821,0,0,0,0,0
377538532,962,24,7/30/2018 2:57,28,0,F,center_12,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,128.486,0,0,0,51,0,0,0,0,0,0,0,8968514,90079422840,282,8,2251,0,0,0,0,0
377538580,1858,24,7/30/2018 2:57,64,0,F,center_9,1,2,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,129.846,0,0,0,51,0,0,0,0,0,0,0,20749306,2.08738E+11,282,8,2251,0,0,0,0,0
377464822,284,8,7/30/2018 2:58,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.675,0,0,0,53,0,0,0,0,0,0,0,3042072,29070486142,390,6,2335,0,0,0,0,0
377538534,2427,24,7/30/2018 2:59,32,0,F,center_2,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,128.662,0,0,0,51,0,0,0,0,0,0,0,10299989,1.03576E+11,282,8,2251,0,0,0,0,0
377731959,635,8,7/30/2018 2:59,136,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.766,0,0,0,119,0,0,0,0,0,0,0,1842642,15065671532,219,8,1750,0,0,0,0,0
377644689,618,16,7/30/2018 3:00,64,0,F,center_2,1,4,?,?,?,?,tamnone,21.6,?,0,0,2331,0,0,0,0,0,0,192,192,0,363,38.571,0,0,0,117,0,0,0,0,0,0,0,819139,4888746524,105,12,1251,0,0,0,0,0
377464827,594,8,7/30/2018 3:01,64,0,F,center_3,1,4,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.563,0,0,0,53,0,0,0,0,0,0,0,1720143,16437913583,390,6,2335,0,0,0,0,0
370480643,1249,8,7/30/2018 3:01,48,0,F,center_4,1,2,?,?,?,?,tamnone,0,?,0,0,4231,0,0,0,0,0,0,288,288,0,594,276.512,0,0,0,174,0,0,0,0,0,0,0,1736917,22669911130,751,4,3001,0,0,0,0,0
377731960,751,8,7/30/2018 3:02,160,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.799,0,0,0,119,0,0,0,0,0,0,0,2133538,17444009672,219,8,1750,0,0,0,0,0
377731975,1194,8,7/30/2018 3:03,136,0,F,center_2,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.753,0,0,0,119,0,0,0,0,0,0,0,1835312,15005541990,219,8,1750,0,0,0,0,0
377538578,7478,24,7/30/2018 3:04,69,0,F,center_9,1,2,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,130.875,0,0,0,51,0,0,0,0,0,0,0,20532751,2.0656E+11,282,8,2251,0,0,0,0,0
377731976,733,8,7/30/2018 3:04,153,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.77,0,0,0,119,0,0,0,0,0,0,0,2197268,17973364391,219,8,1750,0,0,0,0,0
377644177,84,4,7/30/2018 3:05,73,0,F,center_3,1,4,?,?,?,?,tamnone,0,?,18,0,1843,0,0,0,0,0,0,224,192,0,218,20.456,0,0,0,38,0,0,0,0,0,0,0,6399648,71880572665,417,6,2501,0,0,0,0,0
377644220,59,4,7/30/2018 3:05,30,0,F,center_3,1,4,?,?,?,?,tamnone,0,?,18,0,1843,0,0,0,0,0,0,224,192,0,218,18.726,0,0,0,38,0,0,0,0,0,0,0,2287991,25625922371,417,6,2501,0,0,0,0,0
377538576,1932,24,7/30/2018 3:06,65,0,F,center_9,1,2,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,130.333,0,0,0,51,0,0,0,0,0,0,0,21371653,2.14999E+11,282,8,2251,0,0,0,0,0
377402527,270,4,7/30/2018 3:07,77,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.705,0,0,0,34,0,0,0,0,0,0,0,563451,5783173464,399,6,2389,0,0,0,0,0
377731977,637,8,7/30/2018 3:08,136,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.757,0,0,0,119,0,0,0,0,0,0,0,1714206,14021994479,219,8,1750,0,0,0,0,0
377749318,1678,8,7/30/2018 3:10,108,0,F,center_3,1,4,?,?,?,?,tamboth,0,?,0,0,1988,0,0,0,0,0,0,224,224,0,321,30.966,0,0,0,95,0,0,0,0,0,0,0,1614864,13138304958,219,8,1750,0,0,0,0,0
377731978,745,8,7/30/2018 3:10,143,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.799,0,0,0,119,0,0,0,0,0,0,0,2060195,16843787993,219,8,1750,0,0,0,0,0
375556443,5492,8,7/30/2018 3:11,32,0,F,center_12,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,347.379,0,0,0,86,0,0,0,0,0,0,0,8743603,1.06007E+11,471,6,2821,0,0,0,0,0
370480644,3830,8,7/30/2018 3:11,80,0,F,center_2,1,4,?,?,?,?,tamnone,0,?,0,0,4231,0,0,0,0,0,0,288,288,0,594,262.85,0,0,0,174,0,0,0,0,0,0,0,2379425,31055834775,751,4,3001,13918065,22435835412,9,50,401
377731979,732,8,7/30/2018 3:12,153,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.777,0,0,0,119,0,0,0,0,0,0,0,2228726,18222472495,219,8,1750,0,0,0,0,0
377538536,2434,24,7/30/2018 3:13,35,0,F,center_2,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,128.843,0,0,0,51,0,0,0,0,0,0,0,11297746,1.13474E+11,282,8,2251,0,0,0,0,0
377538538,2036,24,7/30/2018 3:14,36,0,F,center_2,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,128.909,0,0,0,51,0,0,0,0,0,0,0,11704229,1.17698E+11,282,8,2251,0,0,0,0,0
377464832,324,8,7/30/2018 3:15,64,0,F,center_3,1,4,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.452,0,0,0,53,0,0,0,0,0,0,0,2855409,27285927231,390,6,2335,0,0,0,0,0
377731980,577,8,7/30/2018 3:15,119,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.709,0,0,0,119,0,0,0,0,0,0,0,1133281,9270686908,219,8,1750,0,0,0,0,0
377540024,946,16,7/30/2018 3:16,331,0,F,center_12,1,4,?,?,?,?,?,21,?,0,0,2061,0,0,0,0,0,0,192,160,0,310,34.483,0,0,0,106,0,0,0,0,0,0,0,4196745,21218212184,121,10,1201,0,0,0,0,0
377487874,464,8,7/30/2018 3:17,210,0,F,center_12,1,4,?,?,?,?,tamnone,18,?,0,0,2345,0,0,0,0,0,0,192,160,0,284,30.514,0,0,0,68,0,0,0,0,0,0,0,962371,11020886081,470,6,2816,0,0,0,0,0
377487876,100,8,7/30/2018 3:18,11,0,F,center_9,1,2,?,?,?,?,tamnone,18,?,0,0,2345,0,0,0,0,0,0,192,160,0,284,28.093,0,0,0,68,0,0,0,0,0,0,0,72756,833201635,470,6,2816,0,0,0,0,0
377402529,376,4,7/30/2018 3:19,95,0,F,center_9,1,2,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.689,0,0,0,34,0,0,0,0,0,0,0,862976,8857296306,399,6,2389,0,0,0,0,0
377732038,645,8,7/30/2018 3:19,136,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.753,0,0,0,119,0,0,0,0,0,0,0,1878957,15369540468,219,8,1750,0,0,0,0,0
377487890,739,8,7/30/2018 3:19,288,0,F,center_9,1,2,?,?,?,?,tamnone,18,?,0,0,2345,0,0,0,0,0,0,192,160,0,284,32.155,0,0,0,68,0,0,0,0,0,0,0,4495444,51481625493,470,6,2816,0,0,0,0,0
377464837,226,8,7/30/2018 3:20,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.618,0,0,0,53,0,0,0,0,0,0,0,2734817,26133802254,390,6,2335,0,0,0,0,0
377402531,348,4,7/30/2018 3:20,81,0,F,center_9,1,2,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.692,0,0,0,34,0,0,0,0,0,0,0,754893,7748121001,399,6,2389,0,0,0,0,0
370480645,2328,8,7/30/2018 3:20,38,0,F,center_2,1,4,?,?,?,?,tamnone,0,?,0,0,4231,0,0,0,0,0,0,288,288,0,594,278.721,0,0,0,174,0,0,0,0,0,0,0,2379425,31055834775,751,4,3001,0,0,0,0,0
377538540,984,24,7/30/2018 3:21,37,0,F,center_12,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,129.036,0,0,0,51,0,0,0,0,0,0,0,12065803,1.21334E+11,282,8,2251,0,0,0,0,0
377402533,328,4,7/30/2018 3:21,71,0,F,center_13,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.664,0,0,0,34,0,0,0,0,0,0,0,647909,6649683116,399,6,2389,0,0,0,0,0
377487878,1178,8,7/30/2018 3:21,205,0,F,center_2,1,4,?,?,?,?,tamnone,18,?,0,0,2345,0,0,0,0,0,0,192,160,0,284,30.894,0,0,0,68,0,0,0,0,0,0,0,991535,11354819788,470,6,2816,0,0,0,0,0
377464842,223,8,7/30/2018 3:21,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.771,0,0,0,53,0,0,0,0,0,0,0,2893273,27647778226,390,6,2335,0,0,0,0,0
377644178,1469,4,7/30/2018 3:22,75,0,F,center_3,1,4,?,?,?,?,tamnone,0,?,18,0,1843,0,0,0,0,0,0,224,192,0,218,20.391,0,0,0,38,0,0,0,0,0,0,0,6553473,73713449959,417,6,2501,0,0,0,0,0
377538542,2422,24,7/30/2018 3:22,38,0,F,center_2,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,129.061,0,0,0,51,0,0,0,0,0,0,0,12519332,1.25794E+11,282,8,2251,0,0,0,0,0
377540032,1373,16,7/30/2018 3:23,322,0,F,center_4,1,2,?,?,?,?,?,21,?,0,0,2061,0,0,0,0,0,0,192,160,0,310,34.915,0,0,0,106,0,0,0,0,0,0,0,4356540,22026739777,121,10,1201,0,0,0,0,0
377402535,185,4,7/30/2018 3:23,52,0,F,center_13,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.654,0,0,0,34,0,0,0,0,0,0,0,477180,5021890510,399,6,2389,0,0,0,0,0
377402537,287,4,7/30/2018 3:23,65,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.655,0,0,0,34,0,0,0,0,0,0,0,582597,5979668217,399,6,2389,0,0,0,0,0
377732039,964,8,7/30/2018 3:24,188,0,F,center_10,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.798,0,0,0,119,0,0,0,0,0,0,0,2129877,17422534836,219,8,1750,0,0,0,0,0
377402539,340,4,7/30/2018 3:24,97,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.809,0,0,0,34,0,0,0,0,0,0,0,659657,6771015942,399,6,2389,0,0,0,0,0
377644179,1830,4,7/30/2018 3:24,75,0,F,center_1,1,2,?,?,?,?,tamnone,0,?,18,0,1843,0,0,0,0,0,0,224,192,0,218,20.597,0,0,0,38,0,0,0,0,0,0,0,8334322,93744103686,417,6,2501,0,0,0,0,0
377732040,663,8,7/30/2018 3:24,138,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.774,0,0,0,119,0,0,0,0,0,0,0,1706184,13950053777,219,8,1750,0,0,0,0,0
377402541,362,4,7/30/2018 3:25,106,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.849,0,0,0,34,0,0,0,0,0,0,0,746811,7665442881,399,6,2389,0,0,0,0,0
375556616,5363,8,7/30/2018 3:25,32,0,F,center_12,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,342.77,0,0,0,86,0,0,0,0,0,0,0,10471124,1.29926E+11,471,6,2821,0,0,0,0,0
375556617,5017,8,7/30/2018 3:25,32,0,F,center_13,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,340.678,0,0,0,86,0,0,0,0,0,0,0,10471124,1.29926E+11,471,6,2821,0,0,0,0,0
377732041,820,8,7/30/2018 3:26,174,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.763,0,0,0,119,0,0,0,0,0,0,0,2039905,16678431752,219,8,1750,0,0,0,0,0
377402545,310,4,7/30/2018 3:26,90,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.73,0,0,0,34,0,0,0,0,0,0,0,848503,8709119934,399,6,2389,0,0,0,0,0
377464847,307,8,7/30/2018 3:27,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.829,0,0,0,53,0,0,0,0,0,0,0,2964931,28332825509,390,6,2335,0,0,0,0,0
377402543,349,4,7/30/2018 3:27,99,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.774,0,0,0,34,0,0,0,0,0,0,0,912768,9368397414,399,6,2389,0,0,0,0,0
377540150,557,16,7/30/2018 3:27,80,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2061,0,0,0,0,0,0,192,160,0,310,31.113,0,0,0,106,0,0,0,0,0,0,0,762781,3856880631,121,10,1201,0,0,0,0,0
377749319,562,8,7/30/2018 3:27,113,0,F,center_6,1,2,?,?,?,?,tamboth,0,?,0,0,1988,0,0,0,0,0,0,224,224,0,321,31.072,0,0,0,95,0,0,0,0,0,0,0,1567481,12752831643,219,8,1750,0,0,0,0,0
377402547,286,4,7/30/2018 3:28,66,0,F,center_9,1,2,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.705,0,0,0,34,0,0,0,0,0,0,0,592882,6084894916,399,6,2389,0,0,0,0,0
370480646,3323,8,7/30/2018 3:28,80,0,F,center_2,1,4,?,?,?,?,tamnone,0,?,0,0,4231,0,0,0,0,0,0,288,288,0,594,285.14,0,0,0,174,0,0,0,0,0,0,0,1686634,22013854875,751,4,3001,0,0,0,0,0
377644180,353,4,7/30/2018 3:29,75,0,F,center_3,1,4,?,?,?,?,tamnone,0,?,18,0,1843,0,0,0,0,0,0,224,192,0,218,20.809,0,0,0,38,0,0,0,0,0,0,0,6648925,74787191783,417,6,2501,0,0,0,0,0
377402549,1180,4,7/30/2018 3:29,119,0,F,center_3,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.729,0,0,0,34,0,0,0,0,0,0,0,1913538,19640885444,399,6,2389,0,0,0,0,0
377464852,285,8,7/30/2018 3:30,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.839,0,0,0,53,0,0,0,0,0,0,0,2870775,27433029861,390,6,2335,0,0,0,0,0
377732042,1393,8,7/30/2018 3:30,153,0,F,center_2,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.763,0,0,0,119,0,0,0,0,0,0,0,2146757,17551383855,219,8,1750,0,0,0,0,0
377732044,674,8,7/30/2018 3:30,136,0,F,center_11,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.747,0,0,0,119,0,0,0,0,0,0,0,1821556,14892799098,219,8,1750,0,0,0,0,0
377538544,2225,24,7/30/2018 3:31,38,0,F,center_2,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,129.455,0,0,0,51,0,0,0,0,0,0,0,12271160,1.23448E+11,282,8,2251,0,0,0,0,0
377749320,737,8,7/30/2018 3:31,144,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1988,0,0,0,0,0,0,224,224,0,321,30.958,0,0,0,95,0,0,0,0,0,0,0,2405105,19567871000,219,8,1750,0,0,0,0,0
377749322,676,8,7/30/2018 3:31,128,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1988,0,0,0,0,0,0,224,224,0,321,31.046,0,0,0,95,0,0,0,0,0,0,0,2034274,16550656475,219,8,1750,0,0,0,0,0
377464857,285,8,7/30/2018 3:31,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.836,0,0,0,53,0,0,0,0,0,0,0,2763503,26407606419,390,6,2335,0,0,0,0,0
377487888,757,8,7/30/2018 3:32,287,0,F,center_9,1,2,?,?,?,?,tamnone,18,?,0,0,2345,0,0,0,0,0,0,192,160,0,284,32.104,0,0,0,68,0,0,0,0,0,0,0,4123417,47221017935,470,6,2816,0,0,0,0,0
377732045,796,8,7/30/2018 3:32,153,0,F,center_10,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.785,0,0,0,119,0,0,0,0,0,0,0,2162864,17692044034,219,8,1750,0,0,0,0,0
370480647,820,8,7/30/2018 3:32,20,0,F,center_4,1,2,?,?,?,?,tamnone,0,?,0,0,4231,0,0,0,0,0,0,288,288,0,594,246.212,0,0,0,174,0,0,0,0,0,0,0,1686634,22013854875,751,4,3001,0,0,0,0,0
377402551,351,4,7/30/2018 3:32,99,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.697,0,0,0,34,0,0,0,0,0,0,0,1287359,13213466886,399,6,2389,0,0,0,0,0
370480664,794,8,7/30/2018 3:32,20,0,F,center_4,1,2,?,?,?,?,tamnone,0,?,0,0,4231,0,0,0,0,0,0,288,288,0,594,236.81,0,0,0,174,0,0,0,0,0,0,0,2748345,35871566856,751,4,3001,0,0,0,0,0
377487880,67,8,7/30/2018 3:32,12,0,F,center_12,1,4,?,?,?,?,tamnone,18,?,0,0,2345,0,0,0,0,0,0,192,160,0,284,28.117,0,0,0,68,0,0,0,0,0,0,0,68183,780831555,470,6,2816,0,0,0,0,0
377732046,708,8,7/30/2018 3:32,136,0,F,center_10,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.758,0,0,0,119,0,0,0,0,0,0,0,1874606,15326590795,219,8,1750,0,0,0,0,0
377732047,636,8,7/30/2018 3:33,136,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.768,0,0,0,119,0,0,0,0,0,0,0,1952224,15961172213,219,8,1750,0,0,0,0,0
377538548,1402,24,7/30/2018 3:34,43,0,F,center_9,1,2,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,129.466,0,0,0,51,0,0,0,0,0,0,0,13612364,1.36941E+11,282,8,2251,0,0,0,0,0
377464862,288,8,7/30/2018 3:35,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.846,0,0,0,53,0,0,0,0,0,0,0,2886804,27586574942,390,6,2335,0,0,0,0,0
377538546,1638,24,7/30/2018 3:36,40,0,F,center_4,1,2,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,129.2,0,0,0,51,0,0,0,0,0,0,0,13260263,1.33398E+11,282,8,2251,0,0,0,0,0
377402553,1034,4,7/30/2018 3:36,104,0,F,center_3,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.657,0,0,0,34,0,0,0,0,0,0,0,940598,9654012739,399,6,2389,0,0,0,0,0
377732053,706,8,7/30/2018 3:36,136,0,F,center_10,1,4,?,?,?,?,tamboth,0,?,0,0,2261,0,0,0,0,0,0,224,224,0,329,36.756,0,0,0,119,0,0,0,0,0,0,0,1989060,16270409859,219,8,1750,0,0,0,0,0
377749326,752,8,7/30/2018 3:36,144,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1988,0,0,0,0,0,0,224,224,0,321,31.096,0,0,0,95,0,0,0,0,0,0,0,2228662,18132278181,219,8,1750,0,0,0,0,0
377749321,684,8,7/30/2018 3:36,128,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1988,0,0,0,0,0,0,224,224,0,321,31.063,0,0,0,95,0,0,0,0,0,0,0,1959922,15946139828,219,8,1750,0,0,0,0,0
377538550,1029,24,7/30/2018 3:36,44,0,F,center_12,1,4,?,?,tamrec,?,?,18,?,0,0,3306,0,0,0,0,0,0,416,416,0,333,129.881,0,0,0,51,0,0,0,0,0,0,0,13502523,1.35836E+11,282,8,2251,0,0,0,0,0
377464867,1158,8,7/30/2018 3:37,64,0,F,center_3,1,4,?,?,?,?,tamboth,19,?,0,0,2312,0,0,0,0,0,0,224,192,0,331,27.832,0,0,0,53,0,0,0,0,0,0,0,3069730,29334626631,390,6,2335,0,0,0,0,0
377402555,366,4,7/30/2018 3:37,107,0,F,center_12,1,4,?,?,?,?,?,0,?,0,0,2174,0,0,0,0,0,0,256,256,0,286,33.683,0,0,0,34,0,0,0,0,0,0,0,1041846,10693394825,399,6,2389,0,0,0,0,0
